details,date,city,state,country,shape,summary,report_date,posted_date,image,,,,,,
https://nuforc.org/sighting/?id=168441,5/30/22 22:13,Tucson,AZ,USA,Unknown,Two UFOs during meteor shower,6/1/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168476,5/30/22 22:05,Vilas,NC,USA,Sphere,"Brightest light in sky, round white light that moved consistently, made no sound, then suddenly disappeared.",6/7/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=167887,5/30/22 22:05,Vista,CA,USA,Light,"Sighted a ""satellite"" that stopped and stayed.",5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=167957,5/30/22 21:30,Marathon,TX,USA,Fireball,"Green flash on the western horizon, then a pulsing array of many small green dots in the sky",5/31/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168040,5/30/22 21:20,Emmaus,PA,USA,Formation,5 orange glowing orbs floating horizontally across the night sky,5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168039,5/30/22 20:53,Baldwin park,CA,USA,Unknown,Wepersonally seen only a bright light coming down from the sky in a cone shape over my backyard and a hum or growl sound. Neighbors too,5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=167988,5/30/22 19:45,CHARLESTON,WV,USA,Oval,Multi colored orbs.,5/29/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=176121,5/30/22 16:39,Redwood City,CA,USA,Sphere,"Group of Silver Spheres in a Checkborad Pattern over Menlo Park, Ca.",6/7/23,7/10/23,Y,,,,,,
https://nuforc.org/sighting/?id=168028,5/30/22 16:00,Carolina Beach,NC,USA,,"Long cylinder, reflecting sun, moving at high rate of speed.",5/31/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168589,5/30/22 15:54,Franklin,TN,USA,Oval,"I looked up in to the sky and saw a white tac-tac shaped UFO moving, it was very high in the sky and had no exhaust.",6/10/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168186,5/30/22 13:00,NYC,NY,USA,Disk,July 1970 I was looking out apartment window saw massive disk hover close then zip away so fast I was suspended in time frozen,5/23/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168709,5/30/22 11:11,Jonesboro,AR,USA,,MADAR Node 143,6/18/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168052,5/30/22 10:30,"Off Seattle, Washington coast",WA,USA,Changing,"At around minute 6 while the sub is above water, a changing disc flies from right to left of screen.",5/30/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=167891,5/30/22 10:30,Baltimore,MD,USA,Other,Suspicious person,5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=167906,5/30/22 5:05,Rockville,MD,USA,Circle,Two circular spinning lights,5/30/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168712,5/30/22 4:42,Sante Fe,NM,USA,,MADAR Node 78,6/18/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168058,5/30/22 4:00,Smithville,TN,USA,Oval,A rectangular set of bright lights hovered over a smaller object with fewer and dimmer lights slowly traveling across the sky keeping e,5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=170735,5/30/22 3:30,Toomsboro,GA,USA,Diamond,Two aircraft spotted and observed for about 4 hours,7/26/22,9/9/22,Y,,,,,,
https://nuforc.org/sighting/?id=168060,5/30/22 2:46,Shell Lake,WI,USA,Triangle,"i saw 3 large lights, in a triangle shape, traveling southeast",5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=167978,5/30/22 1:32,Mountain City,TN,USA,Orb,It moved all the way from the top of the sky in a Nike check motion down to the ground. Insane speeds no way to explain.,5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168047,5/30/22 0:58,Toms River,NJ,USA,Fireball,"Walking a trail we looked up in the Northeast sky and saw a fireball slowly moving west, making no noise.",5/30/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168057,5/29/22 23:15,Cincinnati,OH,USA,Other,To me it look like a flying wing nut,5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168437,5/29/22 22:55,Merrimack,NH,USA,Sphere,I watched this craft fly around and hover for 30 minutes,6/1/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168505,5/29/22 22:52,Richland,WA,USA,Circle,"Initially believed was satellite. It stopped and bright, circular light lit up. It then ascended more and continued heading west.",6/5/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=167892,5/29/22 22:50,Carrollton,GA,USA,Light,"Every time I go outside at night and ask to see them, they show me, it looks like stars moving across the sky, and last night it was 10",5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=170371,5/29/22 22:45,Hamburg,NY,USA,Circle,Was enjoying the evening by the fire always looking at the sky..then this object came out of the west skies,7/7/22,9/9/22,,,,,,,
https://nuforc.org/sighting/?id=168460,5/29/22 22:30,Roxbury,NY,USA,Light,"Bright light moving ,stopping and then making a 45 degree turn.",6/2/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168068,5/29/22 22:30,Lakeville,NY,USA,Circle,We thought at first it was a star but when we saw flashing lights We grabbed our binoculars and Saw that it’s flashing rainbow lights,5/29/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=167958,5/29/22 22:15,Dauphin,PA,USA,Sphere,Large bright white sphere. No sound. Moved a constant speed. Appeared to be a few hundred feet above the tree tops.,5/31/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=170205,5/29/22 22:06,Arlington,VA,USA,Circle,I spotted a white and greenish object that was flashing and moved eastward at a steady rate of speed until it disappeared,7/3/22,9/9/22,,,,,,,
https://nuforc.org/sighting/?id=168059,5/29/22 22:00,Montreal,QC,Canada,Light,Light moving very fast and turning direction very fast then disappeared.,5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168446,5/29/22 21:01,Pacifica,CA,USA,Circle,Spinning and pulsating Object that the FAA drone division informed me in writing was a UFO and to contact you.,6/1/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=167992,5/29/22 20:45,Aquia,VA,USA,Formation,I saw 4 lights moving east to west on I95 north. I’m unison. Unlike anything I’ve ever seen.,5/29/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168046,5/29/22 20:45,High point,NC,USA,Star,Bright object was stationary in the sky and all of a sudden disappeared,5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168407,5/29/22 20:04,Benson,AZ,USA,Unknown,Captured by trail cam. ((NUFORC Note: belive the object is an insect in flight. PD)),6/2/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=170472,5/29/22 19:53,Knoxville,TN,USA,Other,"Black, maybe car size and shape, non-symetrical. Maybe metal",7/16/22,9/9/22,,,,,,,
https://nuforc.org/sighting/?id=168065,5/29/22 18:36,Nantucket,MA,USA,Orb,"If you hit play and count off 4 seconds to the video I’m providing, you will see a cylinder or orb/sphere like object flying by.",5/29/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168591,5/29/22 15:13,Hackensack,NJ,USA,Changing,"Father took video of jet fighter flying low over house, after watching video I spotted two white objects flying in the sky",6/10/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=167968,5/29/22 13:32,St Petersburg,FL,USA,Oval,A silver oval while we were in the water in the flats.,5/30/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=167996,5/29/22 9:30,La Jolla,CA,USA,Rectangle,Small Rectangle Shape Hoovering in the Sky,5/29/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168002,5/29/22 6:40,Woodbourne,NY,USA,Unknown,"I believe I was abducted by aliens in my sleep, and they were using something to clean my body.",5/29/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168719,5/29/22 6:19,Furlong,PA,USA,,MADAR Node 38,6/18/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=177103,5/29/22 5:33,Székesfehérvár,Fejér County,Hungary,Disk,Flying orb on the sky moving in ways that are seemingly defying physics.,7/29/23,7/29/23,,,,,,,
https://nuforc.org/sighting/?id=168031,5/29/22 4:19,Flint,MI,USA,Fireball,Went out to grab a few things in my car and after locking my doors I just happened to look in the sky and notice this light,5/31/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=170283,5/29/22 0:00,Middlebourne,WV,USA,Orb,I was in the back of my vehicle when I just happened to look ahead and out of the ground came a pulsating light. 2 others confirmed,7/12/22,9/9/22,Y,,,,,,
https://nuforc.org/sighting/?id=171315,5/28/22 23:42,Largo,FL,USA,Light,5 orange globes,8/22/22,9/9/22,Y,,,,,,
https://nuforc.org/sighting/?id=168062,5/28/22 22:25,Fort Collins,CO,USA,Chevron,Witnessed this and also took a video.,5/29/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168070,5/28/22 21:50,Clive,IA,USA,Formation,"I saw a white ball of light it flashed at me twice, so I pulled out my phone camera.",5/29/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168079,5/28/22 21:25,Statesville,NC,USA,Triangle,"Sighting of UFO in Statesville, NC heading towards Charlotte",5/28/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168599,5/28/22 21:18,Casco,ME,USA,Light,Strange shaped solid light,6/10/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168074,5/28/22 20:56,Norfolk,VA,USA,Chevron,"Observed a light rise up over the trees quickly with no sound, then change color, speed and direction vanishing into the distance fast!",5/29/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168532,5/28/22 20:50,Daytona Beach,FL,USA,Triangle,I was coming from Nov Rd headed north n turned into 4tg street and not rice a triangle shape something with vlpulsating n beeping light,6/4/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168411,5/28/22 13:44,Dothan,AL,USA,,MADAR Node 195,6/2/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168080,5/28/22 11:15,Gloucester,VA,USA,Changing,"Shiny blue metallic, undulating, object (spherical then oblong then spherical then oblong) moving across sky",5/28/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168069,5/28/22 7:14,Fayetteville,NC,USA,Cylinder,Viewed bright white tic tac shaped object moving north to south for 3-5 seconds,5/29/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168086,5/28/22 5:32,Oldsmar,FL,USA,Disk,Oblong disc shape with a light at both ends,5/28/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168537,5/28/22 3:40,Bakersfield,CA,USA,Rectangle,Rectangular Red/Green Celestial Entity/UFO,6/4/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168066,5/28/22 2:34,Cherry valley,IL,USA,Disk,"Strange activity in cherry valley, 4 nights in a row several videos of white orbs doing impossible maneuvers!",5/29/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168090,5/27/22 21:30,Moosic,PA,USA,Circle,Light flying fast then stopping on a dime,5/27/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168608,5/27/22 21:08,On highway US 54 heading east in Ford County,KS,USA,Teardrop,"This craft was on the ground, I believe by mistake, and I engaged with one of the occupants who was embarrassed but very friendly.",6/11/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168606,5/27/22 20:16,Torrington,CT,USA,Other,"Big storm, afterwards leaving work there was a double rainbow and a beautiful sky at the beginning of sunset.",6/11/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168417,5/27/22 18:12,Kansas City,MO,USA,,MADAR Node 40,6/2/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168085,5/27/22 18:08,Greeley,CO,USA,Light,2 lights flying around eachother chasing one another,5/28/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168092,5/27/22 17:15,Williamsburg,IA,USA,Sphere,"There has been a stationary round object floating for over an hour and is still there, confirmed it is not Venus with the app",5/27/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168083,5/27/22 11:45,Colorado Springs,CO,USA,Triangle,Park bench viewing.,5/28/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=167947,5/27/22 11:30,In the country where I live.,TN,USA,Disk,A disk shaped saucer about 200 feet in diameter.,5/27/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=171954,5/27/22 8:51,Louisville,KY,USA,Unknown,a spinning black top that absorbed light,9/22/22,10/8/22,Y,,,,,,
https://nuforc.org/sighting/?id=168098,5/27/22 7:30,Palm Bay,FL,USA,Disk,"A silver/metallic donut-shaped object heading north at a constant rate, appears to be spinning as it moves",5/27/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=173973,5/27/22 5:04,Sleepy Hollow,IL,USA,Rectangle,Rectangle shaped floating object crossed in front of my mom&I-Driving&disappeared-Resembled a pick up truck size w/out a cab/wheels,1/16/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=168415,5/27/22 2:48,Laurelville,OH,USA,,MADAR Node 107,6/2/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168104,5/27/22 1:00,Stillwater,OK,USA,Triangle,Large silent triangle moving across the sky,5/27/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=172587,5/27/22 0:14,Gatineau,QC,Canada,Other,"A half-second image of a manta shaped object and its ""tail"" (in the second frame) from an infrared video; camera pointed upward",10/28/22,12/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=172999,5/27/22 0:14,Gatineau,QC,Canada,Other,An infrared camera facing upwards captured a mantaray looking object,11/13/22,12/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168107,5/27/22 0:11,Stafford Springs,CT,USA,Fireball,"Bright orange red flying orb, near neighbors cows",5/26/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=173335,5/26/22 23:46,Gatineau,QC,Canada,Changing,"An object moved into the field of an infrared camera pointed upward, did a motion reversal, split and moved off screen, but intact?",12/8/22,12/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=172986,5/26/22 23:46,Gatineau,QC,Canada,Other,An infrared camera pointed upwards captured an object moving from screen left to right,11/14/22,12/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=172815,5/26/22 23:45,Gatineau,QC,Canada,Disk,Object captured on infrared camera facing upward moving downward to left on screen in direction pointed,11/4/22,12/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=173260,5/26/22 23:45,Gatineau,QC,Canada,Changing,"Object that looked something like a tree seed in the wind, but appears to have changed shape, moved left to right through screen",12/2/22,12/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=172772,5/26/22 23:38,Gatineau,QC,Canada,Light,"When captured on infrared camera, quick flashes that looked like objects moving downward proved to be cylinders of light",11/3/22,12/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=172956,5/26/22 23:37,Gatineau,QC,Canada,Other,An upward facing infrared camera captured an object moving from screen left to right; the shape is hard to determine,11/13/22,12/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=173036,5/26/22 23:28,Gatineau,QC,Canada,Egg,"Three objects similar to the Davie Florida ""egg"" posted by NUFORC on 21 Dec 16 appeared on an infrared camera facing upward",11/16/22,12/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=172888,5/26/22 23:21,Gatineau,QC,Canada,Other,Object captured on an upward facing infrared camera moving right to left then arching upward out of screen,11/10/22,12/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=172914,5/26/22 23:05,Gatineau,QC,Canada,Other,"A moment of clarity during 4-5 seconds of light clutter reveals a ""Batship"" with a companion ship",11/11/22,12/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168661,5/26/22 22:13,Reno,NV,USA,Orb,"A pale light blue craft moving east, no navigation lights.",6/16/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168132,5/26/22 22:04,Dallas,TX,USA,Unknown,this light was bouncing around so we knew it couldn't be an airplane so i started taking pictures,5/25/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168094,5/26/22 21:32,Kailua,HI,USA,Cylinder,"Driving on H1, passenger saw a light in the sky, pulled over and all three people got out and noticed a second light. 30 sec later gone",5/27/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168001,5/26/22 21:10,High Point,NC,USA,Unknown,"I saw a wing shaped object coasting right overthe trees in my backyard, appears to be a right wing.",5/29/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168106,5/26/22 20:17,Scottsdale,AZ,USA,Triangle,Bright Lights formed and disappeared in a triangular shape,5/26/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=167973,5/26/22 15:20,College Station,NM,USA,Changing,Reflective shape changing object pacing our vehicle to the south,5/30/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168051,5/26/22 13:00,Dixon,IL,USA,Changing,"Unmanned object just above the trees moving steadily, smoothly, silently with a shape that appears different from various angles.",5/30/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168412,5/26/22 12:25,Montsevelier,,Switzerland,,MADAR Node 149,6/2/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168128,5/26/22 3:44,Syracuse,NY,USA,Changing,I've been seeing them everyday for over a month,5/26/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=170539,5/25/22 22:00,North hampton,NH,USA,Light,"Went outside to smoke, and saw something very bizzare",7/20/22,9/9/22,,,,,,,
https://nuforc.org/sighting/?id=168112,5/25/22 22:00,Southington,OH,USA,Disk,CAught on night camera And it shows a disk with lights and in one photo shows rays of light coming downward almost like rays from the s,5/26/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168130,5/25/22 21:15,Tucson,AZ,USA,Formation,Saw a group of white flashing lights heading west and formed a triangle shape.,5/25/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168113,5/25/22 15:30,,NM,USA,Cigar,Very fast object streaks across the sky over mountain range,5/26/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168136,5/25/22 14:58,Markham,ON,Canada,Circle,a flying grey object almost 3 times the size of a Frisbee with some parts shining.t,5/25/22,6/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=168129,5/25/22 14:04,Almont,CO,USA,Cylinder,Colorado UAP near mountain top. (((NUFORC Note: Possibly an aircraft?? PD)),5/25/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=172720,5/25/22 3:20,,TX,USA,Unknown,Stationary object lit up in night sky hovering,10/29/22,12/22/22,,,,,,,
https://nuforc.org/sighting/?id=168143,5/25/22 1:30,Derby,TX,USA,Cigar,It was a spot light moving . Following me from up. When I moved the light moved.,5/25/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=168413,5/24/22 23:50,Montsevelier,,Switzerland,,MADAR Node 149,6/2/22,6/22/22,,,,,,,
